,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,"Bowser's Kingdom: Behind the Tall Wall: Poke, Poke!","Locked behind Default Capture, Pokio",Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: From Crates in the Moat,,Minimum Jump Height:,Long Jump,Long Jump,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,None,Ground Pound,,,,
TRUE,Bowser's Kingdom: Caught on the Giant Horn,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Inside a Block at the Gate,Pokio,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Small Bird in Bowser's Castle,"Locked behind Default Capture, Goomba",Minimum Jump Height:,Single Jump (258),Backflip/Vault/Side Flip (496),Single Jump (258),,,
,,,Cap Throws that work:,Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,
,,,Other Required:,,,Capture,,,
TRUE,Bowser's Kingdom: Invader in Bowser's Castle,"Pokio, Goomba",Minimum Jump Height:,Long Jump,Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw",,,,
,,,Other Required:,Capture,Dive,,,,
TRUE,Bowser's Kingdom: Jumping from Flag to Flag,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Climb,,,,,
TRUE,Bowser's Kingdom: Bowser's Kingdom Timer Challenge 2,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Bowser's Kingdom: Taking Notes: On the Wall,"Locked behind Default Capture, Pokio",Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Taking Notes with a Spinning Throw,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Bowser's Kingdom: Third Courtyard Outskirts,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Stone Wall Circuit,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Bowser's Kingdom Master Cup,Locked behind Default Capture,Minimum Jump Height:,Long Jump,Long Jump,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,"Roll, Capture","Dive, Capture",,,,
TRUE,Hexagon Tower: Searching Hexagon Tower,"Paragoomba, Parabones",Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Hexagon Tower: Center of Hexagon Tower,"Paragoomba, Parabones",Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Wooden Tower: Climb the Wooden Tower,Pokio,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Wooden Tower: Poke the Wooden Tower,Pokio,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Moon Kingdom: Shining Above the Moon,,Minimum Jump Height:,Single Jump (258),Ground Pound Jump (514),,,,
,,,Cap Throws that work:,Up Throw,Neutral Throw,,,,
,,,Other Required:,Ledge Grab,Dive,,,,
TRUE,Moon Kingdom: Along the Cliff Face,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom: The Tip of a White Spire,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Wall Jump,,,,,
TRUE,Moon Kingdom: Rolling Rock on the Moon,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom: Caught Hopping on the Moon!,,Minimum Jump Height:,Single Jump (258),Backflip/Vault/Side Flip (496),Long Jump,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,Neutral Throw,,,
,,,Other Required:,Wall Jump,None,Dive,,,
TRUE,Moon Kingdom: Cliffside Treasure Chest,,Minimum Jump Height:,Single Jump (258),Long Jump,Single Jump (258),,,
,,,Cap Throws that work:,"Up Throw, Neutral Throw, Down Throw, Spin Throw",Neutral Throw,No Cap Throw Needed,,,
,,,Other Required:,None,Dive,Ground Pound,,,
TRUE,Moon Kingdom: Moon Kingdom Timer Challenge 1,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom: Taking Notes: On the Moon's Surface,,Minimum Jump Height:,Single Jump (258),Double Jump (312),,,,
,,,Cap Throws that work:,No Cap Throw Needed,No Cap Throw Needed,,,,
,,,Other Required:,Ledge Grab,None,,,,
TRUE,Underground Caverns: Under the Bowser Statue,Locked behind Default Capture,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Capture,,,,,
TRUE,Moon Kingdom: In a Hole in the Magma,"Paragoomba, Parabones",Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Capture,,,,,
TRUE,Moon Kingdom: Around the Barrier Wall,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,Neutral Throw,,,,,
,,,Other Required:,"Capture, Ground Pound, Dive",,,,,
TRUE,Moon Kingdom: On Top of the Cannon,Bullet Bill,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Capture, Ground Pound",,,,,
TRUE,Underground Caverns: Fly to the Treasure Chest and Back,Bullet Bill,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Wedding Room: Up in the Rafters,,Minimum Jump Height:,Cap Return Jump (400),Single Jump (258),,,,
,,,Cap Throws that work:,Neutral Throw,Neutral Throw,,,,
,,,Other Required:,"Dive, Wall Jump",Wall Jump,,,,
TRUE,Moon Kingdom: Sneaking Around in the Crater,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,"Moon Kingdom: Found on the Moon, Good Dog!",,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Moon Kingdom: Moon Shards on the Moon,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Wall Jump,,,,,
TRUE,Moon Kingdom: Moon Quiz: Amazing!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,"Moon Kingdom: Thanks, Captain Toad!",,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Crazy Cap Store (Moon): Shopping in Honeylune Ridge,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom: Walking on the Moon!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom: Moon Kingdom Regular Cup,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Wall Jump,,,,,
TRUE,Wedding Room: Doctor in the House,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom Treasure Vault: Sphynx's Hidden Vault,,Minimum Jump Height:,Long Jump,Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,None,Ground Pound,,,,
TRUE,Moon Kingdom: A Tourist in the Moon Kingdom!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom: Peach in the Moon Kingdom,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,Neutral Throw,,,,,
,,,Other Required:,Wall Jump,,,,,
TRUE,Wedding Room: Found with Moon Kingdom Art,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Moon Kingdom: Mysterious Flying Object,,Minimum Jump Height:,No Jump Needed,No Jump Needed,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw",No Cap Throw Needed,,,,
,,,Other Required:,Homing Cap,None,,,,
TRUE,Moon Kingdom: Hidden on the Side of the Cliff,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom: Jumping High as a Frog,Frog,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Capture,,,,,
TRUE,Moon Kingdom: Moon Kingdom Timer Challenge 2,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom: Walking on the Moon: Again!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Moon Kingdom: Moon Kingdom Master Cup,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Wall Jump,,,,,
TRUE,Moon Kingdom: Taking Notes: In Low Gravity,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,8-Bit Galaxy: Center of the Galaxy,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,8-Bit Galaxy: Edge of the Galaxy,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Giant Swings: Navigating Giant Swings,,Minimum Jump Height:,Cap Return Jump (400),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Wall Jump,,,,,
TRUE,Giant Swings: A Swing on Top of a Swing,,Minimum Jump Height:,Cap Return Jump (400),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Wall Jump,,,,,
TRUE,Mushroom Kingdom: Perched on the Castle Roof,Yoshi,Minimum Jump Height:,Single Jump (258),Backflip/Vault/Side Flip (496),Triple Jump (550),,,
,,,Cap Throws that work:,"Spin Throw, Down Throw, Up Throw, Neutral Throw","Spin Throw, Down Throw, Up Throw, Neutral Throw",Neutral Throw,,,
,,,Other Required:,"Climb, Capture",Climb,Climb,,,
TRUE,Mushroom Kingdom: Pops Out of the Tail,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,Up Throw,,,,,
,,,Other Required:,Single Jump (258),,,,,
TRUE,Mushroom Kingdom: Caught Hopping at Peach's Castle!,,Minimum Jump Height:,Long Jump,Long Jump,,,,
,,,Cap Throws that work:,No Cap Throw Needed,No Cap Throw Needed,,,,
,,,Other Required:,Scooter,None,None,,,
TRUE,Mushroom Kingdom: Gardening for Toad: Garden Seed,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Scooter,,,,,
TRUE,Mushroom Kingdom: Gardening for Toad: Field Seed,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Mushroom Kingdom: Gardening for Toad: Pasture Seed,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Mushroom Kingdom: Gardening for Toad: Lake Seed,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Mushroom Kingdom: Grow a Flower Garden,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Spin Throw, Down Throw, Up Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Mushroom Kingdom: Mushroom Kingdom Timer Challenge,,Minimum Jump Height:,Long Jump,No Jump Needed,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,Roll,Scooter,,,,
TRUE,Mushroom Kingdom: Found at Peach's Castle! Good Dog!,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Mushroom Kingdom: Taking Notes: Around the Well,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Mushroom Kingdom: Herding Sheep at Peach's Castle,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Mushroom Kingdom: Gobbling Fruit with Yoshi,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Mushroom Kingdom: Yoshi's Second Helping!,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Mushroom Kingdom: Yoshi's All Filled Up!,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Mushroom Kingdom: Love at Peach's Castle,Goomba,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Mushroom Kingdom: Toad Defender,Goomba,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,"Mushroom Kingdom: Forever Onward, Captain Toad!",,Minimum Jump Height:,Backflip/Vault/Side Flip (496),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw, No Cap Throw Needed",,,,,
,,,Other Required:,Dive,,,,,
TRUE,Mushroom Kingdom: Jammin' in the Mushroom Kingdom,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Crazy Cap Store (Mushroom): Shopping Near Peach's Castle,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Mushroom Kingdom: Mushroom Kingdom Regular Cup,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Mushroom Kingdom: Mushroom Kingdom Master Cup,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Picture Match (Mario): Picture Match: Basically Mario,Locked behind Default Capture,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Picture Match (Mario): Picture Match: A Stellar Mario!,Locked behind Default Capture,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Peach's Castle: Light from the Ceiling,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Peach's Castle: Loose-Tile Trackdown,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Castle Courtyard 64: Totally Classic!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Outfit,,,,,
TRUE,Castle Courtyard 64: Courtyard Chest Trap,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Outfit,,,,,
TRUE,Yoshi in the Sea of Clouds: Yoshi's Feast in the Sea of Clouds,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Yoshi in the Sea of Clouds: Sunken Star in the Sea of Clouds,Yoshi,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,8-Bit Bullet Bills: Secret 2D Treasure,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,8-Bit Bullet Bills: 2D Boost from Bullet Bill,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Knucklotec Boss Re-fight: Tussle in Tostarena: Rematch,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Torkdrift Boss Re-fight: Struggle in Steam Gardens: Rematch,Uproot,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Mechawiggler Boss Re-fight: Dust-Up in New Donk City: Rematch,Tank,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Mollusque-Lanceur Boss Re-fight: Battle in Bubblaine: Rematch,Gushen,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Cookatiel Boss Re-fight: Blowup at Mount Volbono: Rematch,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Capture,,,,,
TRUE,Lord of Lightning Boss Re-fight: Rumble in Crumbleden: Rematch,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Mushroom Kingdom: Secret Path to Peach's Castle!,,Minimum Jump Height:,Single Jump (258),Single Jump (258),,,,
,,,Cap Throws that work:,No Cap Throw Needed,No Cap Throw Needed,,,,
,,,Other Required:,"Other Kingdom Trigger, Wall Jump","Other Kingdom Trigger, Climb",,,,
TRUE,Mushroom Kingdom: A Tourist in the Mushroom Kingdom!,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Other Kingdom Trigger,,,,,
TRUE,Peach's Castle: Found with Mushroom Kingdom Art,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Other Kingdom Trigger, Ground Pound",,,,,
TRUE,Mushroom Kingdom: Hat-and-Seek: Mushroom Kingdom,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,"Mushroom Kingdom: Princess Peach, Home Again!",,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Dark Side: Arrival at Rabbit Ridge!,"Wire, Hammer Bro",Minimum Jump Height:,Single Jump (258),Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,"Capture, Ground Pound",Capture,,,,
TRUE,Dark Side: Captain Toad on the Dark Side!,Wire,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Breakdown Road Capless: Breakdown Road: Hurry!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Breakdown Road Capless: Breakdown Road: Final Challenge!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Invisible Road Capless: Invisible Road: Rush!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Invisible Road Capless: Invisible Road: Secret!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Vanishing Road Capless: Vanishing Road Rush,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Roll Boost,,,,,
TRUE,Vanishing Road Capless: Vanishing Road Challenge,,Minimum Jump Height:,Single Jump (258),,,,,Only single jump required if spawning from ending pipe
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Roll Boost,,,,,
TRUE,Yoshi Under Siege: Yoshi Under Siege,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Yoshi Under Siege: Fruit Feast Under Siege,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Yoshi on the Sinking Island: Yoshi on the Sinking Island,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Yoshi on the Sinking Island: Fruit Feast on the Sinking Island,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Yoshi's Magma Swamp: Yoshi's Magma Swamp,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Yoshi's Magma Swamp: Fruit Feast in the Magma Swamp!,Yoshi,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Dark Side: Found with Dark Side Art 1,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Other Kingdom Trigger",,,,,
TRUE,Dark Side: Found with Dark Side Art 2,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Other Kingdom Trigger",,,,,
TRUE,Dark Side: Found with Dark Side Art 3,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Other Kingdom Trigger",,,,,
TRUE,Dark Side: Found with Dark Side Art 4,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Other Kingdom Trigger",,,,,
TRUE,Dark Side: Found with Dark Side Art 5,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Other Kingdom Trigger, Ground Pound",,,,,
TRUE,Dark Side: Found with Dark Side Art 6,,Minimum Jump Height:,Long Jump,,,,,
